date,ticker,model_name,prediction_date,target_date,horizon,horizon_days,actual_return,predicted_return,absolute_error,pct_error
2025-02-14,MWG,lightgbm,2025-02-11,2025-02-14,3d,3,-0.021223021582733814,0.023872967937963053,0.045095989520696864,212.48618791108012
2025-02-17,MWG,lightgbm,2025-02-12,2025-02-17,3d,3,-0.04082733812949646,0.02296300691347973,0.06379034504297619,156.24419314491064
2025-02-18,MWG,lightgbm,2025-02-13,2025-02-18,3d,3,-0.005368382080710998,-0.0012508244258969386,0.00411755765481406,76.70016017691354
2024-12-23,MWG,xgboost,2024-12-18,2024-12-23,3d,3,0.01314237573715249,0.006239069160073996,0.006903306577078494,52.52708273712929
2024-12-24,MWG,xgboost,2024-12-19,2024-12-24,3d,3,0.02510602205258694,0.022435065358877182,0.0026709566937097584,10.638709263120964
2024-12-25,MWG,xgboost,2024-12-20,2024-12-25,3d,3,0.026447941078004744,0.0015608888352289796,0.024887052242775765,94.09825955591272
2024-12-26,MWG,xgboost,2024-12-23,2024-12-26,3d,3,0.008315316813570561,0.006630525458604097,0.001684791354966464,20.26130083482678
2024-12-27,MWG,xgboost,2024-12-24,2024-12-27,3d,3,0.001654807214959586,0.020590929314494133,0.018936122099534547,1144.3098584747836
2024-12-30,MWG,xgboost,2024-12-25,2024-12-30,3d,3,-0.019406392694063856,0.0062677315436303616,0.025674124237694218,132.29725195423657
2024-12-31,MWG,xgboost,2024-12-26,2024-12-31,3d,3,-0.008246742536697993,-0.005772409029304981,0.0024743335073930117,30.003768110647698
2025-01-02,MWG,xgboost,2024-12-27,2025-01-02,3d,3,-0.013051379481248904,0.02210417203605175,0.035155551517300654,269.36272573952135
2025-01-03,MWG,xgboost,2024-12-30,2025-01-03,3d,3,-0.039248295360053254,0.010666501708328724,0.04991479706838198,127.17698083566972
2025-01-06,MWG,xgboost,2024-12-31,2025-01-06,3d,3,-0.0655246964909364,0.015083374455571175,0.08060807094650757,123.01937324907344
2025-01-07,MWG,xgboost,2025-01-02,2025-01-07,3d,3,-0.05775025108804821,0.0027355756610631943,0.060485826749111404,104.73690695628738
2025-01-08,MWG,xgboost,2025-01-03,2025-01-08,3d,3,-0.008655011251514577,0.013114518485963345,0.021769529737477922,251.52514658682134
2025-01-09,MWG,xgboost,2025-01-06,2025-01-09,3d,3,0.012279765082755079,-0.011663107201457024,0.023942872284212102,194.97825994925546
2025-01-10,MWG,xgboost,2025-01-07,2025-01-10,3d,3,0.006928406466512715,-0.0016818116419017315,0.008610218108414447,124.27414803144828
2025-01-13,MWG,xgboost,2025-01-08,2025-01-13,3d,3,-0.013619696176008445,0.0013240580447018147,0.01494375422071026,109.72164156667597
2025-01-14,MWG,xgboost,2025-01-09,2025-01-14,3d,3,-0.008614627285513432,0.010895857587456703,0.019510484872970135,226.48089379072087
2025-01-15,MWG,xgboost,2025-01-10,2025-01-15,3d,3,-0.0033521524347212006,-0.0020853164605796337,0.001266835974141567,37.791717375971004
2025-01-16,MWG,xgboost,2025-01-13,2025-01-16,3d,3,0.008674101610904428,5.894566493225284e-05,0.008615155945972175,99.32044069142387
2025-01-17,MWG,xgboost,2025-01-14,2025-01-17,3d,3,0.008689483951055177,-0.0033140811137855053,0.012003565064840682,138.13898653191103
2025-01-20,MWG,xgboost,2025-01-15,2025-01-20,3d,3,0.0033634271552487327,-0.010333972051739693,0.013697399206988425,407.245305896196
2025-01-21,MWG,xgboost,2025-01-16,2025-01-21,3d,3,-0.0017550017550016506,0.009101985953748226,0.010856987708749877,618.6311596446048
2025-01-22,MWG,xgboost,2025-01-17,2025-01-22,3d,3,-0.0052742616033756295,0.0005930375191383064,0.005867299122513936,111.24399136286208
2025-01-23,MWG,xgboost,2025-01-20,2025-01-23,3d,3,0.029640084685956136,0.014224519021809101,0.015415565664147035,52.00918225261054
2025-01-24,MWG,xgboost,2025-01-21,2025-01-24,3d,3,0.04166666666666652,0.02200216054916382,0.0196645061175027,47.194814682006644
2025-02-03,MWG,xgboost,2025-01-22,2025-02-03,3d,3,0.038352774832096204,0.03575519844889641,0.0025975763831997956,6.772851233246277
2025-02-04,MWG,xgboost,2025-01-23,2025-02-04,3d,3,0.006682659355723208,0.0016839385498315096,0.004998720805891699,74.80137082867557
2025-02-05,MWG,xgboost,2025-01-24,2025-02-05,3d,3,-0.011645569620253093,0.007474671117961407,0.0191202407382145,164.1846759042342
2025-02-06,MWG,xgboost,2025-02-03,2025-02-06,3d,3,-0.008340425531914941,0.010826648212969303,0.019167073744884244,229.80930255345774
2025-02-07,MWG,xgboost,2025-02-04,2025-02-07,3d,3,-0.011744680851063838,0.01436228584498167,0.026106966696045508,222.28757875256125
2025-02-10,MWG,xgboost,2025-02-05,2025-02-10,3d,3,-0.03381147540983609,0.015374524518847466,0.049185999928683555,145.47132100119734
2025-02-11,MWG,xgboost,2025-02-06,2025-02-11,3d,3,-0.04565739787160994,0.014949719421565533,0.06060711729317547,132.74325765039134
2025-02-12,MWG,xgboost,2025-02-07,2025-02-12,3d,3,-0.04236996210816402,0.041227828711271286,0.0835977908194353,197.3043794705857
2025-02-13,MWG,xgboost,2025-02-10,2025-02-13,3d,3,-0.04524566984800271,0.043213699012994766,0.08845936886099748,195.50902695918947
2025-02-14,MWG,xgboost,2025-02-11,2025-02-14,3d,3,-0.021223021582733814,0.00863383337855339,0.029856854961287205,140.6814521904719
2025-02-17,MWG,xgboost,2025-02-12,2025-02-17,3d,3,-0.04082733812949646,0.011260579340159893,0.05208791746965635,127.58097847193343
2025-02-18,MWG,xgboost,2025-02-13,2025-02-18,3d,3,-0.005368382080710998,0.019628746435046196,0.024997128515757194,465.63616635212617
